danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,name,playlists.country.i.
0.675,0.626,6,-5.648,0,0.303,0.362,0,0.0999,0.512,192.011,audio_features,0r64LBR8RlnXcdd5HTFubd,spotify:track:0r64LBR8RlnXcdd5HTFubd,https://api.spotify.com/v1/tracks/0r64LBR8RlnXcdd5HTFubd,https://api.spotify.com/v1/audio-analysis/0r64LBR8RlnXcdd5HTFubd,192773,4,Les méchants,France
0.692,0.542,11,-7.9,0,0.197,0.493,2.75e-6,0.247,0.285,105.005,audio_features,06O3hxudc6V0BOuoCFSy71,spotify:track:06O3hxudc6V0BOuoCFSy71,https://api.spotify.com/v1/tracks/06O3hxudc6V0BOuoCFSy71,https://api.spotify.com/v1/audio-analysis/06O3hxudc6V0BOuoCFSy71,202120,4,Tout oublier,France
0.772,0.597,11,-7.414,0,0.334,0.306,1.07e-6,0.0818,0.702,141.996,audio_features,4FsO8IBdadoyq1f03nkB8s,spotify:track:4FsO8IBdadoyq1f03nkB8s,https://api.spotify.com/v1/tracks/4FsO8IBdadoyq1f03nkB8s,https://api.spotify.com/v1/audio-analysis/4FsO8IBdadoyq1f03nkB8s,203427,4,Cellophané,France
0.862,0.533,7,-5.96,0,0.115,0.611,2.26e-6,0.117,0.257,119.956,audio_features,5UgUGPknu6JRgawaJAO9rX,spotify:track:5UgUGPknu6JRgawaJAO9rX,https://api.spotify.com/v1/tracks/5UgUGPknu6JRgawaJAO9rX,https://api.spotify.com/v1/audio-analysis/5UgUGPknu6JRgawaJAO9rX,209573,4,Gun salute,France
0.685,0.761,11,-4.556,0,0.0641,0.297,0,0.234,0.726,159.929,audio_features,7oxSh7uiB74lWGVIv2Qtlm,spotify:track:7oxSh7uiB74lWGVIv2Qtlm,https://api.spotify.com/v1/tracks/7oxSh7uiB74lWGVIv2Qtlm,https://api.spotify.com/v1/audio-analysis/7oxSh7uiB74lWGVIv2Qtlm,216326,4,Sale mood,France
0.684,0.613,7,-6.41,0,0.456,0.397,0,0.126,0.486,86.498,audio_features,3CM1pssgD96CXKB2u5bw9c,spotify:track:3CM1pssgD96CXKB2u5bw9c,https://api.spotify.com/v1/tracks/3CM1pssgD96CXKB2u5bw9c,https://api.spotify.com/v1/audio-analysis/3CM1pssgD96CXKB2u5bw9c,191390,1,Carré d'as,France
0.736,0.797,11,-5.168,0,0.0579,0.178,0.0192,0.36,0.713,122.984,audio_features,4miiqu2dxOhBguQDHtqssH,spotify:track:4miiqu2dxOhBguQDHtqssH,https://api.spotify.com/v1/tracks/4miiqu2dxOhBguQDHtqssH,https://api.spotify.com/v1/audio-analysis/4miiqu2dxOhBguQDHtqssH,220213,4,Madrina,France
0.796,0.731,1,-7.101,0,0.279,0.197,0,0.264,0.515,149.972,audio_features,1XnPRxd67vVxzBCiGLXLxw,spotify:track:1XnPRxd67vVxzBCiGLXLxw,https://api.spotify.com/v1/tracks/1XnPRxd67vVxzBCiGLXLxw,https://api.spotify.com/v1/audio-analysis/1XnPRxd67vVxzBCiGLXLxw,164093,4,Giuseppe,France
0.778,0.623,9,-7.747,0,0.129,0.59,0,0.0629,0.551,105.986,audio_features,5eKtOpkHucWh5FdQOXT2SA,spotify:track:5eKtOpkHucWh5FdQOXT2SA,https://api.spotify.com/v1/tracks/5eKtOpkHucWh5FdQOXT2SA,https://api.spotify.com/v1/audio-analysis/5eKtOpkHucWh5FdQOXT2SA,206061,4,Bomba,France
0.735,0.764,4,-4.626,0,0.155,0.102,0,0.245,0.609,97.056,audio_features,4MSFxqmkiMxq7e61jTqgqt,spotify:track:4MSFxqmkiMxq7e61jTqgqt,https://api.spotify.com/v1/tracks/4MSFxqmkiMxq7e61jTqgqt,https://api.spotify.com/v1/audio-analysis/4MSFxqmkiMxq7e61jTqgqt,174507,4,On Fleek,France
0.688,0.569,10,-7.007,0,0.0375,0.392,1.75e-4,0.12,0.359,109.041,audio_features,4GCIYE1x1TWJCChPkpy9by,spotify:track:4GCIYE1x1TWJCChPkpy9by,https://api.spotify.com/v1/tracks/4GCIYE1x1TWJCChPkpy9by,https://api.spotify.com/v1/audio-analysis/4GCIYE1x1TWJCChPkpy9by,252373,4,Onizuka,France
0.706,0.553,3,-8.056,0,0.112,0.263,3.44e-5,0.111,0.392,102.996,audio_features,6l7PqWKsgm4NLomOE7Veou,spotify:track:6l7PqWKsgm4NLomOE7Veou,https://api.spotify.com/v1/tracks/6l7PqWKsgm4NLomOE7Veou,https://api.spotify.com/v1/audio-analysis/6l7PqWKsgm4NLomOE7Veou,235907,4,1000°C,France
0.867,0.68,1,-3.754,0,0.191,0.232,0,0.152,0.49,134.006,audio_features,3ABwQntK8i49EGOd3SSj7Q,spotify:track:3ABwQntK8i49EGOd3SSj7Q,https://api.spotify.com/v1/tracks/3ABwQntK8i49EGOd3SSj7Q,https://api.spotify.com/v1/audio-analysis/3ABwQntK8i49EGOd3SSj7Q,200597,4,Mauvais,France
0.733,0.662,9,-5.872,0,0.0963,0.461,0,0.0772,0.708,143.036,audio_features,3c28ggjtugwwlaCYBoCeW0,spotify:track:3c28ggjtugwwlaCYBoCeW0,https://api.spotify.com/v1/tracks/3c28ggjtugwwlaCYBoCeW0,https://api.spotify.com/v1/audio-analysis/3c28ggjtugwwlaCYBoCeW0,201545,4,Pour la moula,France
0.813,0.761,10,-5.687,0,0.085,0.0529,0.0119,0.337,0.29,124.957,audio_features,0A5gdlrpAuQqZ2iFgnqBFW,spotify:track:0A5gdlrpAuQqZ2iFgnqBFW,https://api.spotify.com/v1/tracks/0A5gdlrpAuQqZ2iFgnqBFW,https://api.spotify.com/v1/audio-analysis/0A5gdlrpAuQqZ2iFgnqBFW,173067,4,Moonlight,France
0.813,0.761,10,-5.687,0,0.085,0.0529,0.0119,0.337,0.29,124.957,audio_features,0A5gdlrpAuQqZ2iFgnqBFW,spotify:track:0A5gdlrpAuQqZ2iFgnqBFW,https://api.spotify.com/v1/tracks/0A5gdlrpAuQqZ2iFgnqBFW,https://api.spotify.com/v1/audio-analysis/0A5gdlrpAuQqZ2iFgnqBFW,173067,4,Moonlight,Germany
0.777,0.668,4,-8.837,0,0.107,0.249,0,0.0778,0.243,103.036,audio_features,4tol1MDcpILru9sy04rkel,spotify:track:4tol1MDcpILru9sy04rkel,https://api.spotify.com/v1/tracks/4tol1MDcpILru9sy04rkel,https://api.spotify.com/v1/audio-analysis/4tol1MDcpILru9sy04rkel,237014,4,91's,France
0.762,0.6,5,-7.585,0,0.0909,0.542,0,0.0841,0.39,115.908,audio_features,2jBleFNl3YK8lyJc1OvxXt,spotify:track:2jBleFNl3YK8lyJc1OvxXt,https://api.spotify.com/v1/tracks/2jBleFNl3YK8lyJc1OvxXt,https://api.spotify.com/v1/audio-analysis/2jBleFNl3YK8lyJc1OvxXt,352627,4,Jusqu'au dernier gramme,France
0.703,0.66,10,-5.119,0,0.123,0.137,0,0.192,0.79,95.031,audio_features,0YammaEkYSeo9vQYZ1OwS6,spotify:track:0YammaEkYSeo9vQYZ1OwS6,https://api.spotify.com/v1/tracks/0YammaEkYSeo9vQYZ1OwS6,https://api.spotify.com/v1/audio-analysis/0YammaEkYSeo9vQYZ1OwS6,198947,4,Say My Name,France
0.838,0.549,9,-7.145,0,0.0755,0.877,9.64e-4,0.115,0.654,114.445,audio_features,3r1cV21xPMkgCmxk8VqWOB,spotify:track:3r1cV21xPMkgCmxk8VqWOB,https://api.spotify.com/v1/tracks/3r1cV21xPMkgCmxk8VqWOB,https://api.spotify.com/v1/audio-analysis/3r1cV21xPMkgCmxk8VqWOB,135597,4,Cherry Lady,Germany
0.805,0.625,5,-8.589,0,0.0434,0.25,0.00527,0.0954,0.647,102.996,audio_features,4cawYWrqMRz0T0hOIVxk6j,spotify:track:4cawYWrqMRz0T0hOIVxk6j,https://api.spotify.com/v1/tracks/4cawYWrqMRz0T0hOIVxk6j,https://api.spotify.com/v1/audio-analysis/4cawYWrqMRz0T0hOIVxk6j,156497,4,Blackberry Sky,Germany
0.77,0.797,10,-4.985,0,0.0693,0.0662,3.81e-6,0.0858,0.393,100.003,audio_features,200cTjC6si5Xz9af2QeHi2,spotify:track:200cTjC6si5Xz9af2QeHi2,https://api.spotify.com/v1/tracks/200cTjC6si5Xz9af2QeHi2,https://api.spotify.com/v1/audio-analysis/200cTjC6si5Xz9af2QeHi2,172827,4,Wolke 10,Germany
0.63,0.692,7,-4.951,0,0.427,0.275,0,0.167,0.82,179.877,audio_features,1mdJ39D1lrR3aWIOhgeNaE,spotify:track:1mdJ39D1lrR3aWIOhgeNaE,https://api.spotify.com/v1/tracks/1mdJ39D1lrR3aWIOhgeNaE,https://api.spotify.com/v1/audio-analysis/1mdJ39D1lrR3aWIOhgeNaE,203067,4,Wir ticken,Germany
0.687,0.766,9,-6.739,0,0.105,0.31,0,0.196,0.629,140.039,audio_features,0ypCvaP431mEM6znlVHNRP,spotify:track:0ypCvaP431mEM6znlVHNRP,https://api.spotify.com/v1/tracks/0ypCvaP431mEM6znlVHNRP,https://api.spotify.com/v1/audio-analysis/0ypCvaP431mEM6znlVHNRP,193573,4,Puerto Rico,Germany
0.819,0.674,6,-4.663,1,0.327,0.013,0,0.384,0.766,115.897,audio_features,1L8LtC2s161XwY6YrtnQjw,spotify:track:1L8LtC2s161XwY6YrtnQjw,https://api.spotify.com/v1/tracks/1L8LtC2s161XwY6YrtnQjw,https://api.spotify.com/v1/audio-analysis/1L8LtC2s161XwY6YrtnQjw,173220,5,Affalterbach,Germany
0.592,0.572,5,-8.974,0,0.185,0.146,1.72e-4,0.115,0.315,164.08,audio_features,5NsCv3I7o0f6vSQScG01f1,spotify:track:5NsCv3I7o0f6vSQScG01f1,https://api.spotify.com/v1/tracks/5NsCv3I7o0f6vSQScG01f1,https://api.spotify.com/v1/audio-analysis/5NsCv3I7o0f6vSQScG01f1,209449,4,Pass auf wen du liebst,Germany
0.714,0.817,1,-3.987,0,0.435,0.275,0,0.14,0.408,174.1,audio_features,0EDSU9JYeKABA14OcOuM7b,spotify:track:0EDSU9JYeKABA14OcOuM7b,https://api.spotify.com/v1/tracks/0EDSU9JYeKABA14OcOuM7b,https://api.spotify.com/v1/audio-analysis/0EDSU9JYeKABA14OcOuM7b,170200,4,Ya Salame,Germany
0.732,0.746,3,-6.229,0,0.275,0.123,0,0.097,0.927,159.881,audio_features,3UDsmMZsEMsvM82OcdqJWu,spotify:track:3UDsmMZsEMsvM82OcdqJWu,https://api.spotify.com/v1/tracks/3UDsmMZsEMsvM82OcdqJWu,https://api.spotify.com/v1/audio-analysis/3UDsmMZsEMsvM82OcdqJWu,160096,4,Alleen,Germany
0.712,0.619,10,-8.287,0,0.269,0.594,0,0.12,0.579,82.101,audio_features,3YxCKq3YPnTekAofhaHABZ,spotify:track:3YxCKq3YPnTekAofhaHABZ,https://api.spotify.com/v1/tracks/3YxCKq3YPnTekAofhaHABZ,https://api.spotify.com/v1/audio-analysis/3YxCKq3YPnTekAofhaHABZ,137587,4,Jay Jay,Germany
0.928,0.402,10,-10.641,0,0.32,0.217,3.38e-5,0.0957,0.578,97.976,audio_features,5iIgIxtMNeogKaFUfvuAbs,spotify:track:5iIgIxtMNeogKaFUfvuAbs,https://api.spotify.com/v1/tracks/5iIgIxtMNeogKaFUfvuAbs,https://api.spotify.com/v1/audio-analysis/5iIgIxtMNeogKaFUfvuAbs,162997,4,Gib Ihm,Germany
0.828,0.686,2,-5.242,1,0.264,0.0519,2.23e-6,0.11,0.544,156.033,audio_features,4BD9yUEFI07WaDJ381DDMq,spotify:track:4BD9yUEFI07WaDJ381DDMq,https://api.spotify.com/v1/tracks/4BD9yUEFI07WaDJ381DDMq,https://api.spotify.com/v1/audio-analysis/4BD9yUEFI07WaDJ381DDMq,253346,4,DNA,Germany
0.732,0.583,7,-6.766,1,0.125,0.519,1.97e-5,0.108,0.277,100.464,audio_features,7r55d7IhAj5UGKiYbXBwRP,spotify:track:7r55d7IhAj5UGKiYbXBwRP,https://api.spotify.com/v1/tracks/7r55d7IhAj5UGKiYbXBwRP,https://api.spotify.com/v1/audio-analysis/7r55d7IhAj5UGKiYbXBwRP,178000,4,Prinzessa,Germany
0.747,0.718,10,-6.101,0,0.0865,0.203,0,0.0976,0.337,96.983,audio_features,6eTCxwf1n7XZLucLtFn0Fo,spotify:track:6eTCxwf1n7XZLucLtFn0Fo,https://api.spotify.com/v1/tracks/6eTCxwf1n7XZLucLtFn0Fo,https://api.spotify.com/v1/audio-analysis/6eTCxwf1n7XZLucLtFn0Fo,184407,4,Hardcore High,Germany
0.743,0.742,5,-6.457,0,0.181,0.398,0,0.136,0.851,163.979,audio_features,0dmrz4V5kiezQAqQ3VqGob,spotify:track:0dmrz4V5kiezQAqQ3VqGob,https://api.spotify.com/v1/tracks/0dmrz4V5kiezQAqQ3VqGob,https://api.spotify.com/v1/audio-analysis/0dmrz4V5kiezQAqQ3VqGob,153560,4,Hobby Hobby,Germany
0.626,0.768,10,-4.653,0,0.166,0.159,1.86e-4,0.0848,0.753,80.066,audio_features,6VMAFT0zfide2Jg8MVZAPz,spotify:track:6VMAFT0zfide2Jg8MVZAPz,https://api.spotify.com/v1/tracks/6VMAFT0zfide2Jg8MVZAPz,https://api.spotify.com/v1/audio-analysis/6VMAFT0zfide2Jg8MVZAPz,187000,4,Capital Bra je m'appelle,Germany
0.474,0.7,7,-5.856,0,0.246,0.135,0,0.0462,0.511,92.041,audio_features,7oucWf5O0GQOdUWTAIGP9u,spotify:track:7oucWf5O0GQOdUWTAIGP9u,https://api.spotify.com/v1/tracks/7oucWf5O0GQOdUWTAIGP9u,https://api.spotify.com/v1/audio-analysis/7oucWf5O0GQOdUWTAIGP9u,173853,4,Dunkel,Germany
0.636,0.593,10,-8.798,0,0.296,0.481,0,0.114,0.527,170.226,audio_features,1uNzKXVNwq7jwV0rhjXqLB,spotify:track:1uNzKXVNwq7jwV0rhjXqLB,https://api.spotify.com/v1/tracks/1uNzKXVNwq7jwV0rhjXqLB,https://api.spotify.com/v1/audio-analysis/1uNzKXVNwq7jwV0rhjXqLB,160613,4,Baller los,Germany
0.783,0.692,10,-6.156,0,0.329,0.485,0,0.12,0.26,100.082,audio_features,7KPGeiXWDsGEvFK62wzU8E,spotify:track:7KPGeiXWDsGEvFK62wzU8E,https://api.spotify.com/v1/tracks/7KPGeiXWDsGEvFK62wzU8E,https://api.spotify.com/v1/audio-analysis/7KPGeiXWDsGEvFK62wzU8E,159152,4,Benzema,Germany
0.73,0.725,10,-4.889,0,0.318,0.387,0,0.153,0.625,79.648,audio_features,4AgK0CwpwcekXVdAoYB2VO,spotify:track:4AgK0CwpwcekXVdAoYB2VO,https://api.spotify.com/v1/tracks/4AgK0CwpwcekXVdAoYB2VO,https://api.spotify.com/v1/audio-analysis/4AgK0CwpwcekXVdAoYB2VO,172321,4,Ferrari,Germany
0.771,0.711,11,-5.46,0,0.0932,0.106,1.96e-5,0.0643,0.832,167.97,audio_features,1194zYf7UfSXP4omxVTmPa,spotify:track:1194zYf7UfSXP4omxVTmPa,https://api.spotify.com/v1/tracks/1194zYf7UfSXP4omxVTmPa,https://api.spotify.com/v1/audio-analysis/1194zYf7UfSXP4omxVTmPa,169000,4,Yapma,Germany
0.84,0.764,8,-6.344,1,0.191,0.335,7.81e-6,0.118,0.485,130.113,audio_features,2GxHx0bbc0BK7Z0ChMJUtO,spotify:track:2GxHx0bbc0BK7Z0ChMJUtO,https://api.spotify.com/v1/tracks/2GxHx0bbc0BK7Z0ChMJUtO,https://api.spotify.com/v1/audio-analysis/2GxHx0bbc0BK7Z0ChMJUtO,165640,4,Träume werden wahr,Germany
0.839,0.733,2,-5.26,0,0.273,0.488,8.28e-5,0.0923,0.409,123.14,audio_features,3gs4lX2JSAFc8v8piogE3i,spotify:track:3gs4lX2JSAFc8v8piogE3i,https://api.spotify.com/v1/tracks/3gs4lX2JSAFc8v8piogE3i,https://api.spotify.com/v1/audio-analysis/3gs4lX2JSAFc8v8piogE3i,176261,4,Fragen,Germany
0.795,0.806,0,-4.516,1,0.138,0.166,0,0.117,0.652,96.032,audio_features,2vuFdbSOLje3khV4rLSEpm,spotify:track:2vuFdbSOLje3khV4rLSEpm,https://api.spotify.com/v1/tracks/2vuFdbSOLje3khV4rLSEpm,https://api.spotify.com/v1/audio-analysis/2vuFdbSOLje3khV4rLSEpm,230361,4,Viva la Dealer,Germany
0.787,0.839,8,-3.594,0,0.217,0.192,0,0.0805,0.799,154.086,audio_features,5z3vuYzS9UF6rD6TmBEdUf,spotify:track:5z3vuYzS9UF6rD6TmBEdUf,https://api.spotify.com/v1/tracks/5z3vuYzS9UF6rD6TmBEdUf,https://api.spotify.com/v1/audio-analysis/5z3vuYzS9UF6rD6TmBEdUf,216200,4,JAJA,Germany
0.574,0.728,1,-4.777,1,0.062,0.0161,1.42e-6,0.0851,0.266,125.047,audio_features,1rCcsYnmqbMYdkG7kS9GC5,spotify:track:1rCcsYnmqbMYdkG7kS9GC5,https://api.spotify.com/v1/tracks/1rCcsYnmqbMYdkG7kS9GC5,https://api.spotify.com/v1/audio-analysis/1rCcsYnmqbMYdkG7kS9GC5,214942,4,Speechless (feat. Erika Sirola),Germany
0.805,0.924,7,-5.883,0,0.0439,0.391,0.00448,0.0902,0.836,139.976,audio_features,4UOXo3xWnxYdTf3sFyRaUG,spotify:track:4UOXo3xWnxYdTf3sFyRaUG,https://api.spotify.com/v1/tracks/4UOXo3xWnxYdTf3sFyRaUG,https://api.spotify.com/v1/audio-analysis/4UOXo3xWnxYdTf3sFyRaUG,181971,4,500 PS,Germany
0.758,0.707,1,-9.751,0,0.193,0.154,0,0.103,0.78,171.869,audio_features,09Yoq7UUSqh9aJSBoRMDfA,spotify:track:09Yoq7UUSqh9aJSBoRMDfA,https://api.spotify.com/v1/tracks/09Yoq7UUSqh9aJSBoRMDfA,https://api.spotify.com/v1/audio-analysis/09Yoq7UUSqh9aJSBoRMDfA,157440,1,Wie Buffon,Germany
0.854,0.623,11,-8.854,0,0.0745,0.177,0,0.114,0.468,129.991,audio_features,4fgV3PU9JBlpJu0w4Yhr76,spotify:track:4fgV3PU9JBlpJu0w4Yhr76,https://api.spotify.com/v1/tracks/4fgV3PU9JBlpJu0w4Yhr76,https://api.spotify.com/v1/audio-analysis/4fgV3PU9JBlpJu0w4Yhr76,154427,4,Hops,Germany
0.654,0.836,1,-3.882,0,0.14,0.478,0,0.18,0.154,92.128,audio_features,4y8xXLG9O3Rbl6e1KaNRTG,spotify:track:4y8xXLG9O3Rbl6e1KaNRTG,https://api.spotify.com/v1/tracks/4y8xXLG9O3Rbl6e1KaNRTG,https://api.spotify.com/v1/audio-analysis/4y8xXLG9O3Rbl6e1KaNRTG,183349,4,Deine Mutter (feat. Nessi),Germany
0.705,0.865,4,-5.324,0,0.357,0.0496,0,0.108,0.467,95.085,audio_features,3TqjrBoN0waDh5nFINL2R8,spotify:track:3TqjrBoN0waDh5nFINL2R8,https://api.spotify.com/v1/tracks/3TqjrBoN0waDh5nFINL2R8,https://api.spotify.com/v1/audio-analysis/3TqjrBoN0waDh5nFINL2R8,176954,4,Kampfgeist 4,Germany
0.845,0.509,7,-7.294,1,0.102,0.224,0,0.171,0.282,123.067,audio_features,2pu5rVWy3zPlgypJzL3Mlw,spotify:track:2pu5rVWy3zPlgypJzL3Mlw,https://api.spotify.com/v1/tracks/2pu5rVWy3zPlgypJzL3Mlw,https://api.spotify.com/v1/audio-analysis/2pu5rVWy3zPlgypJzL3Mlw,202053,4,2x,Germany
0.8,0.648,7,-5.64,1,0.326,0.37,0,0.149,0.73,92.96,audio_features,0qzX2dAs1otoAABKNHUwRb,spotify:track:0qzX2dAs1otoAABKNHUwRb,https://api.spotify.com/v1/tracks/0qzX2dAs1otoAABKNHUwRb,https://api.spotify.com/v1/audio-analysis/0qzX2dAs1otoAABKNHUwRb,160139,4,Kamehameha,Germany
0.826,0.76,1,-6.591,1,0.187,0.146,0,0.155,0.875,88.999,audio_features,4Nip6oiJU24LqcUEi7u19S,spotify:track:4Nip6oiJU24LqcUEi7u19S,https://api.spotify.com/v1/tracks/4Nip6oiJU24LqcUEi7u19S,https://api.spotify.com/v1/audio-analysis/4Nip6oiJU24LqcUEi7u19S,195291,4,"Standard (feat. Trettmann, Gringo, Ufo361 & Gzuz)",Germany
0.884,0.46,1,-9.539,1,0.456,0.504,2.38e-6,0.129,0.629,99.982,audio_features,76nfoEXEghZn7YPfJq5abF,spotify:track:76nfoEXEghZn7YPfJq5abF,https://api.spotify.com/v1/tracks/76nfoEXEghZn7YPfJq5abF,https://api.spotify.com/v1/audio-analysis/76nfoEXEghZn7YPfJq5abF,177659,4,Diablo,Germany
0.644,0.68,5,-3.863,0,0.24,0.172,4.06e-5,0.0435,0.683,125.465,audio_features,3uB8KqnEoQq5bTQ1JFHJ7Y,spotify:track:3uB8KqnEoQq5bTQ1JFHJ7Y,https://api.spotify.com/v1/tracks/3uB8KqnEoQq5bTQ1JFHJ7Y,https://api.spotify.com/v1/audio-analysis/3uB8KqnEoQq5bTQ1JFHJ7Y,198627,5,ROMEO & JULIET,Germany
0.574,0.758,1,-5.029,0,0.0621,0.0969,0,0.395,0.492,144.111,audio_features,5JEx7HbmvHQQswJCsoo9rA,spotify:track:5JEx7HbmvHQQswJCsoo9rA,https://api.spotify.com/v1/tracks/5JEx7HbmvHQQswJCsoo9rA,https://api.spotify.com/v1/audio-analysis/5JEx7HbmvHQQswJCsoo9rA,182623,4,Close To Me (with Diplo) (feat. Swae Lee),South Africa
0.752,0.505,9,-7.621,1,0.253,0.535,2.55e-6,0.104,0.419,91.97,audio_features,2P91MQbaiQOfbiz9VqhqKQ,spotify:track:2P91MQbaiQOfbiz9VqhqKQ,https://api.spotify.com/v1/tracks/2P91MQbaiQOfbiz9VqhqKQ,https://api.spotify.com/v1/audio-analysis/2P91MQbaiQOfbiz9VqhqKQ,197437,4,I Like Me Better,South Africa
0.752,0.505,9,-7.621,1,0.253,0.535,2.55e-6,0.104,0.419,91.97,audio_features,2P91MQbaiQOfbiz9VqhqKQ,spotify:track:2P91MQbaiQOfbiz9VqhqKQ,https://api.spotify.com/v1/tracks/2P91MQbaiQOfbiz9VqhqKQ,https://api.spotify.com/v1/audio-analysis/2P91MQbaiQOfbiz9VqhqKQ,197437,4,I Like Me Better,India
0.825,0.652,1,-3.183,0,0.0802,0.581,0,0.0931,0.931,95.977,audio_features,7qiZfU4dY1lWllzX7mPBI3,spotify:track:7qiZfU4dY1lWllzX7mPBI3,https://api.spotify.com/v1/tracks/7qiZfU4dY1lWllzX7mPBI3,https://api.spotify.com/v1/audio-analysis/7qiZfU4dY1lWllzX7mPBI3,233713,4,Shape of You,South Africa
0.825,0.652,1,-3.183,0,0.0802,0.581,0,0.0931,0.931,95.977,audio_features,7qiZfU4dY1lWllzX7mPBI3,spotify:track:7qiZfU4dY1lWllzX7mPBI3,https://api.spotify.com/v1/tracks/7qiZfU4dY1lWllzX7mPBI3,https://api.spotify.com/v1/audio-analysis/7qiZfU4dY1lWllzX7mPBI3,233713,4,Shape of You,Japan
0.599,0.448,8,-6.312,1,0.0232,0.163,0,0.106,0.168,95.05,audio_features,0tgVpDi06FyKpA1z0VMD4v,spotify:track:0tgVpDi06FyKpA1z0VMD4v,https://api.spotify.com/v1/tracks/0tgVpDi06FyKpA1z0VMD4v,https://api.spotify.com/v1/audio-analysis/0tgVpDi06FyKpA1z0VMD4v,263400,3,Perfect,South Africa
0.522,0.385,0,-7.355,1,0.0288,0.536,0,0.135,0.236,89.792,audio_features,2RttW7RAu5nOAfq6YFvApB,spotify:track:2RttW7RAu5nOAfq6YFvApB,https://api.spotify.com/v1/tracks/2RttW7RAu5nOAfq6YFvApB,https://api.spotify.com/v1/audio-analysis/2RttW7RAu5nOAfq6YFvApB,207520,4,Happier,South Africa
0.575,0.571,1,-7.906,1,0.0439,0.0558,0,0.0912,0.449,105.049,audio_features,4NBTZtAt1F13VvlSKe6KTl,spotify:track:4NBTZtAt1F13VvlSKe6KTl,https://api.spotify.com/v1/tracks/4NBTZtAt1F13VvlSKe6KTl,https://api.spotify.com/v1/audio-analysis/4NBTZtAt1F13VvlSKe6KTl,197947,4,This Feeling,South Africa
0.575,0.571,1,-7.906,1,0.0439,0.0558,0,0.0912,0.449,105.049,audio_features,4NBTZtAt1F13VvlSKe6KTl,spotify:track:4NBTZtAt1F13VvlSKe6KTl,https://api.spotify.com/v1/tracks/4NBTZtAt1F13VvlSKe6KTl,https://api.spotify.com/v1/audio-analysis/4NBTZtAt1F13VvlSKe6KTl,197947,4,This Feeling,India
0.697,0.683,1,-2.881,0,0.117,0.0372,0,0.137,0.603,96.133,audio_features,2BgEsaKNfHUdlh97KmvFyo,spotify:track:2BgEsaKNfHUdlh97KmvFyo,https://api.spotify.com/v1/tracks/2BgEsaKNfHUdlh97KmvFyo,https://api.spotify.com/v1/audio-analysis/2BgEsaKNfHUdlh97KmvFyo,186987,4,2002,South Africa
0.697,0.683,1,-2.881,0,0.117,0.0372,0,0.137,0.603,96.133,audio_features,2BgEsaKNfHUdlh97KmvFyo,spotify:track:2BgEsaKNfHUdlh97KmvFyo,https://api.spotify.com/v1/tracks/2BgEsaKNfHUdlh97KmvFyo,https://api.spotify.com/v1/audio-analysis/2BgEsaKNfHUdlh97KmvFyo,186987,4,2002,Taiwan
0.461,0.834,2,-4.868,1,0.0989,0.0232,1.14e-5,0.14,0.471,135.007,audio_features,6PCUP3dWmTjcTtXY02oFdT,spotify:track:6PCUP3dWmTjcTtXY02oFdT,https://api.spotify.com/v1/tracks/6PCUP3dWmTjcTtXY02oFdT,https://api.spotify.com/v1/audio-analysis/6PCUP3dWmTjcTtXY02oFdT,261154,4,Castle on the Hill,South Africa
0.719,0.79,11,-8.765,0,0.038,0.00124,0.0443,0.0786,0.425,118.017,audio_features,6X7PK2UQMUU36ux9pynSkV,spotify:track:6X7PK2UQMUU36ux9pynSkV,https://api.spotify.com/v1/tracks/6X7PK2UQMUU36ux9pynSkV,https://api.spotify.com/v1/audio-analysis/6X7PK2UQMUU36ux9pynSkV,191258,4,Drive (feat. Delilah Montagu) - Edit,South Africa
0.781,0.445,2,-6.061,1,0.0295,0.474,0,0.184,0.591,78.998,audio_features,1Slwb6dOYkBlWal1PGtnNg,spotify:track:1Slwb6dOYkBlWal1PGtnNg,https://api.spotify.com/v1/tracks/1Slwb6dOYkBlWal1PGtnNg,https://api.spotify.com/v1/audio-analysis/1Slwb6dOYkBlWal1PGtnNg,281560,4,Thinking out Loud,South Africa
0.614,0.379,4,-10.48,1,0.0476,0.607,4.64e-4,0.0986,0.201,107.989,audio_features,6fxVffaTuwjgEk5h9QyRjy,spotify:track:6fxVffaTuwjgEk5h9QyRjy,https://api.spotify.com/v1/tracks/6fxVffaTuwjgEk5h9QyRjy,https://api.spotify.com/v1/audio-analysis/6fxVffaTuwjgEk5h9QyRjy,258987,4,Photograph,South Africa
0.624,0.876,9,-3.374,1,0.1,0.0735,0,0.327,0.781,99.943,audio_features,0afhq8XCExXpqazXczTSve,spotify:track:0afhq8XCExXpqazXczTSve,https://api.spotify.com/v1/tracks/0afhq8XCExXpqazXczTSve,https://api.spotify.com/v1/audio-analysis/0afhq8XCExXpqazXczTSve,170827,4,Galway Girl,South Africa
0.545,0.745,2,-3.098,1,0.0286,0.0452,0,0.0907,0.413,106.094,audio_features,2cKiHG16JBiqHdi7Llq0r7,spotify:track:2cKiHG16JBiqHdi7Llq0r7,https://api.spotify.com/v1/tracks/2cKiHG16JBiqHdi7Llq0r7,https://api.spotify.com/v1/audio-analysis/2cKiHG16JBiqHdi7Llq0r7,306627,4,マリーゴールド,Japan
